id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,house_age,years_since_renovation,renovated,price_per_sqft,total_rooms,basement_flag,bed_bath_ratio,grade_category,condition_label,size_category
1842061711,20150315T000000,755958,3,4.5,2782,13200,1.5,0,0,4,10,2274,508,1995,0,98006,47.561458,-121.78215,3557,15832,20,20,0,271.73,7,1,0.67,Good,Good,Large
6553267209,20140801T000000,406751,4,1.5,2094,76537,2.0,0,0,5,7,1740,354,1927,0,98032,47.487143,-121.44146,1763,73401,88,88,0,194.25,5,1,2.67,Average,Excellent,Large
9913425074,20140723T000000,345716,3,2.25,1650,81393,1.0,0,0,2,7,1636,14,2007,0,98002,47.674607,-121.488632,1460,82570,8,8,0,209.52,5,1,1.33,Average,Fair,Medium
4543869833,20140606T000000,748178,3,2.0,3975,21290,3.0,0,0,3,7,2963,1012,2006,0,98033,47.275243,-121.630864,4132,24249,9,9,0,188.22,5,1,1.5,Average,Average,Large
2258798837,20150513T000000,403013,4,2.75,2135,11447,3.0,0,0,4,8,2118,17,1973,0,98053,47.413709,-121.415811,2664,10988,42,42,0,188.76,6,1,1.45,Good,Good,Large
1185922863,20150306T000000,450909,3,2.5,2403,39272,1.5,0,0,3,10,1427,976,1902,0,98065,47.212955,-121.544768,2130,47852,113,113,0,187.64,5,1,1.2,Good,Average,Large
1477543501,20141110T000000,259441,3,2.0,920,68615,1.0,0,0,3,9,665,255,1977,0,98105,47.457696,-121.45107,844,61720,38,38,0,282.0,5,1,1.5,Good,Average,Small
4735100739,20141208T000000,216047,3,2.75,836,1938,1.0,0,0,3,9,805,31,1999,0,98052,47.746834,-122.498164,1077,1997,16,16,0,258.43,5,1,1.09,Good,Average,Small
8107892307,20140913T000000,331224,4,3.5,1589,30407,1.0,0,0,3,9,1177,412,1994,0,98077,47.314039,-121.624026,2003,27406,21,21,0,208.45,7,1,1.14,Good,Average,Medium
2882116769,20150325T000000,645529,4,2.25,3449,5416,1.5,0,0,4,7,2800,649,1923,0,98007,47.523311,-121.646972,3171,4848,92,92,0,187.16,6,1,1.78,Average,Good,Large
1501938556,20150330T000000,642290,5,2.25,2322,32047,1.5,0,0,3,10,1639,683,1982,0,98116,47.641408,-121.648671,1934,36454,33,33,0,276.61,7,1,2.22,Good,Average,Large
7855497065,20150210T000000,772581,4,3.5,2712,37902,1.0,0,0,4,9,2024,688,1941,0,98117,47.576457,-121.804555,2594,32453,74,74,0,284.88,7,1,1.14,Good,Good,Large
8721197615,20140817T000000,207767,5,2.75,981,15994,1.0,0,0,3,8,814,167,1993,2006,98166,47.254806,-121.461523,832,13076,22,9,1,211.79,7,1,1.82,Good,Average,Small
1877689582,20141018T000000,326079,4,2.0,1607,54390,2.0,0,0,3,8,1397,210,1998,0,98029,47.242952,-122.096533,1691,55097,17,17,0,202.91,6,1,2.0,Good,Average,Medium
753218487,20140925T000000,115485,4,2.75,379,47657,1.0,0,0,5,7,290,89,1969,0,98057,47.325503,-122.494117,397,49067,46,46,0,304.71,6,1,1.45,Average,Excellent,Small
4617049293,20140726T000000,740697,6,2.0,3285,2573,2.0,0,2,2,9,2154,1131,1909,0,98058,47.338583,-122.306634,4134,2884,106,106,0,225.48,8,1,3.0,Good,Fair,Large
9834052124,20140927T000000,542262,5,1.5,2418,82872,2.5,0,0,3,9,1355,1063,1972,2013,98178,47.472094,-122.409247,1994,86450,43,2,1,224.26,6,1,3.33,Good,Average,Large
4733068758,20150425T000000,377809,7,2.25,1311,49259,3.0,0,0,3,7,1014,297,1975,0,98117,47.573288,-122.430139,1018,60236,40,40,0,288.18,9,1,3.11,Average,Average,Medium
8496471817,20150304T000000,90428,3,5.0,451,64865,1.0,0,0,3,9,379,72,1922,0,98177,47.445317,-121.663903,443,61101,93,93,0,200.51,8,1,0.6,Good,Average,Small
5579388619,20150325T000000,755563,4,2.25,3765,61896,1.0,0,0,3,8,2640,1125,1906,0,98133,47.650281,-122.285132,4067,74534,109,109,0,200.68,6,1,1.78,Good,Average,Large
4450617674,20150520T000000,388588,4,2.5,2738,2909,1.0,0,0,3,8,2705,33,1926,0,98034,47.190472,-122.238059,3529,3630,89,89,0,141.92,6,1,1.6,Good,Average,Large
3242871770,20150404T000000,307471,8,3.5,1113,10176,1.5,0,0,2,7,1087,26,1945,0,98023,47.601783,-121.989816,1066,9818,70,70,0,276.25,11,1,2.29,Average,Fair,Medium
2031326924,20150304T000000,390107,6,3.0,1661,10264,1.0,0,0,3,8,933,728,1948,0,98023,47.211087,-121.933138,1754,12439,67,67,0,234.86,9,1,2.0,Good,Average,Medium
4110522973,20150126T000000,376805,4,2.0,3494,73476,2.0,0,0,4,5,2455,1039,1997,0,98198,47.405667,-121.905944,2778,61554,18,18,0,107.84,6,1,2.0,Average,Good,Large
6335606400,20140731T000000,458383,5,2.5,1899,25912,1.0,0,0,5,7,1490,409,1984,0,98022,47.361929,-121.746347,1705,29828,31,31,0,241.38,7,1,2.0,Average,Excellent,Medium
6436090447,20140507T000000,246769,3,2.25,819,890,3.0,0,1,4,9,779,40,1991,0,98056,47.737754,-122.351917,673,778,24,24,0,301.31,5,1,1.33,Good,Good,Small
9588016997,20140613T000000,736954,4,1.5,2871,71724,2.0,0,0,2,6,1868,1003,2005,0,98199,47.771677,-121.674005,2665,69782,10,10,0,256.69,5,1,2.67,Average,Fair,Large
1915236213,20140615T000000,358595,3,3.0,1696,76526,2.0,0,0,3,11,1103,593,1993,0,98011,47.756503,-121.862408,2061,86268,22,22,0,211.44,6,1,1.0,Luxury,Average,Medium
5868928361,20150508T000000,168891,4,3.0,1109,24568,1.0,0,0,4,9,961,148,1910,0,98032,47.452892,-122.090103,1196,26173,105,105,0,152.29,7,1,1.33,Good,Good,Medium
127477176,20150223T000000,487359,3,3.0,2208,16897,1.0,0,0,3,8,1893,315,1933,0,98108,47.487853,-121.875806,2047,20876,82,82,0,220.72,6,1,1.0,Good,Average,Large
4559634224,20140917T000000,596905,2,2.75,2559,24079,1.0,0,0,5,8,1417,1142,1902,0,98050,47.748843,-121.627591,2263,22033,113,113,0,233.26,4,1,0.73,Good,Excellent,Large
7424540113,20141205T000000,526238,2,2.0,2437,14598,1.0,0,0,4,8,2299,138,1942,0,98030,47.402987,-122.111169,2812,18228,73,73,0,215.94,4,1,1.0,Good,Good,Large
650818595,20150227T000000,391461,5,3.5,2123,40402,3.0,0,0,3,8,1688,435,1960,0,98146,47.314881,-122.238458,2733,44426,55,55,0,184.39,8,1,1.43,Good,Average,Large
9437029859,20150201T000000,210243,4,2.25,1135,117331,1.5,0,0,3,8,1080,55,1906,0,98014,47.767668,-121.531357,1420,102752,109,109,0,185.24,6,1,1.78,Good,Average,Medium
3083305995,20150125T000000,359721,2,2.0,1380,66418,2.0,0,0,3,8,1154,226,1921,0,98042,47.520629,-122.129515,1377,76539,94,94,0,260.67,4,1,1.0,Good,Average,Medium
7645963597,20141008T000000,276284,5,2.5,1269,85898,3.0,0,0,3,8,1208,61,1954,0,98003,47.708389,-121.404831,1612,103536,61,61,0,217.72,7,1,2.0,Good,Average,Medium
3090979993,20150423T000000,534800,3,4.5,1796,46129,1.0,0,0,4,10,1497,299,1993,0,98144,47.478931,-121.953342,2192,51730,22,22,0,297.77,7,1,0.67,Good,Good,Medium
3614884964,20150124T000000,370581,3,2.5,2369,40408,1.0,0,0,4,9,2201,168,1928,0,98106,47.367002,-122.325659,2634,43356,87,87,0,156.43,5,1,1.2,Good,Good,Large
8788483351,20141127T000000,657601,2,2.5,2714,20143,2.0,0,0,5,7,2089,625,2002,0,98003,47.297275,-122.295427,2776,22046,13,13,0,242.3,4,1,0.8,Average,Excellent,Large
3899149773,20150117T000000,788881,5,2.25,3411,59282,1.5,0,0,3,8,3340,71,1933,0,98118,47.642009,-121.852226,3097,49762,82,82,0,231.28,7,1,2.22,Good,Average,Large
7435093064,20150207T000000,450935,4,3.0,2060,84780,1.5,0,0,3,9,1528,532,1947,0,98003,47.363447,-121.678295,1771,79647,68,68,0,218.9,7,1,1.33,Good,Average,Large
2350982413,20150329T000000,323222,3,1.5,1245,1876,1.0,0,0,4,9,1014,231,1964,0,98032,47.501468,-122.367181,1258,1927,51,51,0,259.62,4,1,2.0,Good,Good,Medium
692783036,20150415T000000,272836,2,4.0,1171,89137,1.0,0,0,3,9,1088,83,1925,0,98022,47.616972,-121.66648,1235,91363,90,90,0,232.99,6,1,0.5,Good,Average,Medium
5364652260,20150517T000000,294345,7,5.0,1830,60336,1.0,0,1,3,4,1337,493,1979,0,98042,47.170393,-121.689335,1665,48725,36,36,0,160.84,12,1,1.4,Low,Average,Medium
6468690014,20150413T000000,201756,3,1.0,687,39456,1.5,0,0,4,7,515,172,1966,0,98126,47.530386,-121.859777,580,39571,49,49,0,293.68,4,1,3.0,Average,Good,Small
3438105617,20150123T000000,621006,2,2.25,3166,7449,1.0,0,0,3,8,2465,701,1940,0,98077,47.433854,-121.93868,3174,8210,75,75,0,196.15,4,1,0.89,Good,Average,Large
3097029624,20140807T000000,194228,4,2.0,703,19727,1.0,0,0,4,8,607,96,1985,0,98133,47.47943,-122.203223,753,20761,30,30,0,276.28,6,1,2.0,Good,Good,Small
4839345753,20140519T000000,247978,3,2.0,1168,126015,2.0,0,0,4,7,646,522,1941,0,98050,47.200932,-121.310012,884,147751,74,74,0,212.31,5,1,1.5,Average,Good,Medium
4186459330,20140927T000000,530538,6,3.0,2307,57583,1.0,0,0,3,9,1276,1031,1925,0,98050,47.609566,-121.864265,2917,46463,90,90,0,229.97,9,1,2.0,Good,Average,Large
5747370981,20150216T000000,532303,9,3.0,2356,32353,1.5,0,0,3,9,1557,799,1939,0,98119,47.22894,-122.193032,2313,37551,76,76,0,225.94,12,1,3.0,Good,Average,Large
215666472,20150214T000000,229177,2,1.5,1359,32682,2.0,0,0,3,9,875,484,1915,0,98052,47.304486,-122.33299,1262,34942,100,100,0,168.64,3,1,1.33,Good,Average,Medium
8269841375,20150424T000000,648828,7,2.0,1937,13142,2.0,0,2,3,8,1497,440,1972,0,98004,47.167491,-122.413366,2513,14086,43,43,0,334.97,9,1,3.5,Good,Average,Medium
1307533705,20141020T000000,300922,5,2.25,1905,1150,1.5,0,1,4,3,1324,581,1937,0,98050,47.692539,-121.56528,2044,920,78,78,0,157.96,7,1,2.22,Low,Good,Medium
928476403,20150328T000000,606356,3,2.5,2673,9643,1.0,0,0,3,9,1596,1077,1949,0,98014,47.408093,-121.921679,3041,9234,66,66,0,226.84,5,1,1.2,Good,Average,Large
8129404733,20140820T000000,497285,4,5.0,2293,40819,2.5,0,0,5,8,1623,670,1909,0,98117,47.705827,-121.321405,2595,36975,106,106,0,216.87,9,1,0.8,Good,Excellent,Large
9361127429,20150201T000000,657461,5,1.0,3593,45789,2.0,0,0,4,7,3145,448,1974,0,98125,47.399654,-121.666264,3258,54562,41,41,0,182.98,6,1,5.0,Average,Good,Large
3614656958,20150413T000000,349246,7,2.5,2944,22631,1.0,0,0,4,6,2360,584,1966,0,98065,47.305188,-122.101214,3056,23707,49,49,0,118.63,9,1,2.8,Average,Good,Large
5726596639,20140730T000000,327731,4,2.5,1868,6923,1.0,0,0,3,7,1143,725,1979,0,98057,47.581137,-121.69597,1712,6102,36,36,0,175.44,6,1,1.6,Average,Average,Medium
2195488247,20140710T000000,523371,5,1.0,1943,38005,3.0,0,0,3,10,1574,369,2003,0,98177,47.536266,-122.256418,2474,42211,12,12,0,269.36,6,1,5.0,Good,Average,Medium
5269173894,20140823T000000,544447,2,2.25,1846,15333,3.0,0,0,3,9,1785,61,2013,0,98001,47.600393,-121.884343,2277,13754,2,2,0,294.93,4,1,0.89,Good,Average,Medium
1727306379,20140925T000000,445852,6,2.0,1586,41482,1.0,0,0,4,8,1068,518,1948,0,98028,47.655735,-121.371499,1736,42953,67,67,0,281.12,8,1,3.0,Good,Good,Medium
5771467028,20150220T000000,184068,6,2.5,1413,64070,1.5,0,0,3,5,1194,219,1908,0,98092,47.390702,-122.17445,1759,61244,107,107,0,130.27,8,1,2.4,Average,Average,Medium
4368053358,20150310T000000,312619,3,1.5,2146,16628,2.0,0,0,3,6,1431,715,1947,0,98059,47.360505,-121.805961,1657,19205,68,68,0,145.68,4,1,2.0,Average,Average,Large
3992403439,20150329T000000,181559,3,2.0,727,95417,2.0,0,0,4,7,705,22,2008,0,98065,47.675821,-121.659609,552,79337,7,7,0,249.74,5,1,1.5,Average,Good,Small
5277978884,20140927T000000,433298,5,2.25,2715,20468,2.0,0,0,3,7,1926,789,1914,0,98107,47.201834,-121.708947,3162,21030,101,101,0,159.59,7,1,2.22,Average,Average,Large
1919018197,20150116T000000,503780,4,2.75,1929,10400,1.0,0,0,5,7,1443,486,1947,0,98028,47.546553,-121.315228,1920,12585,68,68,0,261.16,6,1,1.45,Average,Excellent,Medium
8498369523,20150412T000000,374058,4,2.5,2484,5031,1.0,0,0,3,8,1447,1037,1963,0,98038,47.251972,-121.626666,2185,6118,52,52,0,150.59,6,1,1.6,Good,Average,Large
2515469253,20150504T000000,472118,3,1.0,1537,1008,1.0,0,0,3,11,1403,134,1986,0,98014,47.341759,-121.789549,1579,914,29,29,0,307.17,4,1,3.0,Luxury,Average,Medium
2271011483,20140506T000000,560430,3,3.0,2401,63875,1.0,0,0,4,10,1859,542,1981,0,98027,47.251193,-122.207105,1822,66262,34,34,0,233.42,6,1,1.0,Good,Good,Large
2713153204,20140524T000000,422236,2,3.0,2237,27099,2.0,0,0,5,9,1816,421,1955,0,98053,47.35806,-122.475617,2835,23447,60,60,0,188.75,5,1,0.67,Good,Excellent,Large
7857669829,20140907T000000,402634,4,2.75,1667,4861,2.0,0,0,3,6,1370,297,2005,0,98019,47.300881,-122.028828,1266,5471,10,10,0,241.53,6,1,1.45,Average,Average,Medium
5186113048,20141031T000000,659973,3,2.0,3473,30280,1.0,0,0,3,9,2164,1309,1942,0,98199,47.184155,-122.307652,3798,27770,73,73,0,190.03,5,1,1.5,Good,Average,Large
5207362138,20150309T000000,616843,3,2.0,2518,43250,3.0,0,0,3,9,2305,213,2013,0,98050,47.755117,-122.373461,3199,54010,2,2,0,244.97,5,1,1.5,Good,Average,Large
1265554226,20150306T000000,163752,3,2.0,1011,57903,1.5,0,0,4,11,710,301,1904,0,98040,47.296744,-122.2654,1245,62042,111,111,0,161.97,5,1,1.5,Luxury,Good,Medium
9970375198,20141030T000000,81677,6,3.0,527,45264,2.0,0,0,3,7,336,191,1976,0,98109,47.335337,-122.139329,480,55239,39,39,0,154.98,9,1,2.0,Average,Average,Small
3323306869,20150318T000000,423584,3,2.75,1986,10763,1.0,0,3,3,10,1983,3,1965,0,98050,47.348201,-122.023,2385,13006,50,50,0,213.28,5,1,1.09,Good,Average,Medium
3365676055,20150315T000000,503669,2,2.5,2883,28917,1.0,0,0,3,7,2472,411,1992,0,98105,47.262121,-121.318556,2913,30946,23,23,0,174.7,4,1,0.8,Average,Average,Large
9666117000,20150318T000000,762446,4,3.5,3435,74909,1.0,0,0,3,8,2491,944,1931,0,98040,47.632711,-121.742448,4114,70364,84,84,0,221.96,7,1,1.14,Good,Average,Large
8325757427,20150128T000000,95105,1,2.0,536,1341,1.0,0,0,4,8,480,56,1922,0,98198,47.5037,-122.225472,625,1512,93,93,0,177.43,3,1,0.5,Good,Good,Small
5104094047,20150201T000000,760615,4,2.0,3159,15315,2.0,0,2,3,9,2159,1000,1916,0,98118,47.468629,-121.558777,3456,17134,99,99,0,240.78,6,1,2.0,Good,Average,Large
3643219575,20140819T000000,852638,3,1.5,2862,63220,2.0,0,0,2,12,2811,51,1999,0,98155,47.544049,-121.311686,3031,59926,16,16,0,297.92,4,1,2.0,Luxury,Fair,Large
9282918549,20141228T000000,356805,3,2.5,1984,19053,3.0,0,0,4,3,1412,572,2009,2014,98001,47.266048,-122.302903,2275,19502,6,1,1,179.84,5,1,1.2,Low,Good,Medium
4754380804,20150215T000000,123532,3,2.0,1331,56611,1.0,0,0,3,4,1124,207,1943,0,98119,47.295834,-122.103379,1686,46431,72,72,0,92.81,5,1,1.5,Low,Average,Medium
117314480,20140623T000000,319626,2,2.5,1937,17904,3.0,0,0,3,6,1575,362,1933,0,98039,47.722046,-121.855197,1756,19156,82,82,0,165.01,4,1,0.8,Average,Average,Medium
432495478,20141127T000000,342600,5,2.25,1763,14143,1.0,0,0,4,7,1321,442,1930,0,98027,47.370415,-122.023233,1456,11580,85,85,0,194.33,7,1,2.22,Average,Good,Medium
881506429,20141021T000000,600549,3,3.0,2392,72271,1.0,0,3,3,9,1484,908,1947,0,98188,47.515569,-121.461006,2721,77090,68,68,0,251.07,6,1,1.0,Good,Average,Large
3475552014,20150204T000000,503381,4,2.0,2167,84590,1.0,0,0,4,7,1846,321,1990,0,98030,47.643459,-121.907946,1665,84001,25,25,0,232.29,6,1,2.0,Average,Good,Large
9898330440,20150415T000000,662182,3,1.5,3406,27389,2.0,0,0,3,9,3138,268,1922,0,98005,47.537701,-121.342717,3417,31077,93,93,0,194.42,4,1,2.0,Good,Average,Large
9188486565,20141008T000000,365168,5,2.75,1831,81394,2.0,0,0,3,6,1649,182,1967,0,98092,47.5881,-122.216457,1434,78939,48,48,0,199.44,7,1,1.82,Average,Average,Medium
1244978321,20141227T000000,594167,3,3.5,3105,38657,2.0,0,0,3,9,2612,493,2006,0,98125,47.348077,-121.813814,3767,45321,9,9,0,191.36,6,1,0.86,Good,Average,Large
5068881471,20140801T000000,840186,3,2.75,3391,19747,1.0,0,0,3,9,2861,530,1995,0,98122,47.76508,-122.00741,4246,17651,20,20,0,247.77,5,1,1.09,Good,Average,Large
8852415110,20150428T000000,233381,4,4.0,870,60388,2.5,0,0,3,8,729,141,2012,0,98004,47.351197,-121.465533,937,75374,3,3,0,268.25,8,1,1.0,Good,Average,Small
4415067191,20140509T000000,673965,5,2.0,4195,43680,1.0,0,0,3,6,3873,322,1909,0,98030,47.697528,-121.906558,4589,38539,106,106,0,160.66,7,1,2.5,Average,Average,Very Large
6910717734,20140525T000000,601681,4,1.0,2718,50578,2.0,0,0,3,7,2429,289,1965,1990,98075,47.259,-122.152408,2644,56401,50,25,1,221.37,5,1,4.0,Average,Average,Large
6688504983,20140508T000000,382817,2,1.0,1854,2100,3.0,0,0,5,9,1805,49,2011,0,98030,47.301112,-121.749783,1523,2015,4,4,0,206.48,3,1,2.0,Good,Excellent,Medium
701665316,20150111T000000,582202,2,2.0,2322,17181,1.0,0,0,3,10,1491,831,1950,0,98039,47.466628,-121.49322,2275,19304,65,65,0,250.73,4,1,1.0,Good,Average,Large
6078489464,20150516T000000,200331,2,3.0,1161,1430,1.5,0,0,3,6,842,319,1960,0,98033,47.628999,-121.588805,1075,1269,55,55,0,172.55,5,1,0.67,Average,Average,Medium
6581144289,20140924T000000,602020,5,1.5,2362,58680,1.0,0,0,4,8,1484,878,1955,0,98077,47.57077,-122.155481,2453,63200,60,60,0,254.88,6,1,3.33,Good,Good,Large
7466006845,20140525T000000,570467,4,2.5,3231,23843,1.0,0,0,4,8,2710,521,1946,0,98119,47.50023,-121.931626,2489,20135,69,69,0,176.56,6,1,1.6,Good,Good,Large
6737233630,20150427T000000,686581,5,2.0,2945,1123,1.0,0,0,3,7,2179,766,1954,0,98102,47.497281,-122.297345,3145,1165,61,61,0,233.13,7,1,2.5,Average,Average,Large
9355763429,20140902T000000,837824,4,1.5,3527,20611,2.0,0,0,3,8,2706,821,1983,0,98188,47.406843,-121.497551,4313,18847,32,32,0,237.55,5,1,2.67,Good,Average,Large
3637028797,20140504T000000,597197,4,2.5,2902,33604,1.5,0,0,3,7,1654,1248,1985,0,98024,47.447235,-122.073149,3352,39177,30,30,0,205.79,6,1,1.6,Average,Average,Large
3653359603,20141214T000000,323527,3,2.0,2266,63335,2.0,0,0,5,7,1867,399,1981,0,98075,47.337547,-121.721222,2264,66541,34,34,0,142.77,5,1,1.5,Average,Excellent,Large
2191840901,20150115T000000,424665,7,1.0,2539,32177,2.0,0,0,3,7,2181,358,1984,0,98102,47.198652,-121.853225,2696,33215,31,31,0,167.26,8,1,7.0,Average,Average,Large
6770712437,20150314T000000,480942,4,2.0,1418,37839,3.0,0,0,4,10,1149,269,1997,0,98177,47.7571,-121.778912,1313,47185,18,18,0,339.17,6,1,2.0,Good,Good,Medium
9595451358,20140710T000000,441721,4,2.0,2161,42062,3.0,0,0,4,7,1314,847,2010,0,98074,47.662266,-121.605393,1686,47503,5,5,0,204.41,6,1,2.0,Average,Good,Large
6235215471,20140814T000000,487138,3,2.0,2786,37978,1.0,0,0,3,8,2189,597,1941,0,98118,47.719472,-122.164248,3265,36336,74,74,0,174.85,5,1,1.5,Good,Average,Large
3744242938,20140523T000000,1142202,4,2.5,3722,63574,1.5,0,0,3,9,2147,1575,1966,0,98148,47.609889,-122.291135,4632,74256,49,49,0,306.88,6,1,1.6,Good,Average,Large
5671744408,20150112T000000,367260,3,2.5,1713,16837,1.5,0,0,3,10,1015,698,1983,0,98028,47.167718,-121.381857,1896,20765,32,32,0,214.4,5,1,1.2,Good,Average,Medium
2135196930,20141110T000000,440071,4,3.0,2671,46989,3.0,0,0,4,6,1520,1151,1938,0,98122,47.650771,-122.490606,3178,49893,77,77,0,164.76,7,1,1.33,Average,Good,Large
5596719589,20141001T000000,245209,3,4.5,941,6199,2.5,0,0,4,8,808,133,1973,0,98042,47.44606,-121.7043,1023,4990,42,42,0,260.58,7,1,0.67,Good,Good,Small
6387093645,20150220T000000,481294,5,1.0,2038,26947,2.0,0,0,3,8,1377,661,1970,0,98072,47.676652,-121.748583,1822,24136,45,45,0,236.16,6,1,5.0,Good,Average,Large
830745519,20150524T000000,207138,4,2.25,1474,19355,2.0,0,0,4,8,1360,114,1922,0,98077,47.341429,-122.500306,1712,22990,93,93,0,140.53,6,1,1.78,Good,Good,Medium
6102649921,20150419T000000,362922,4,3.5,951,20781,2.0,0,0,3,9,872,79,2001,0,98010,47.778446,-122.045693,1136,18936,14,14,0,381.62,7,1,1.14,Good,Average,Small
7709365049,20140620T000000,474856,3,2.75,3151,82949,2.0,0,3,5,6,2633,518,1901,0,98188,47.3892,-121.447945,3653,82203,114,114,0,150.7,5,1,1.09,Average,Excellent,Large
3388365671,20150118T000000,188435,3,3.0,805,3146,3.0,0,0,4,9,474,331,1971,0,98148,47.336175,-122.130082,741,3564,44,44,0,234.08,6,1,1.0,Good,Good,Small
8989710019,20140807T000000,296975,3,1.5,1778,37202,1.0,0,0,4,9,1254,524,1958,0,98122,47.496668,-121.742318,1387,35541,57,57,0,167.03,4,1,2.0,Good,Good,Medium
5163626063,20141214T000000,956135,4,2.25,2935,18455,2.0,0,0,5,9,2787,148,1979,0,98011,47.767884,-121.388078,2256,19322,36,36,0,325.77,6,1,1.78,Good,Excellent,Large
9305316772,20150305T000000,691848,4,2.5,2703,11422,1.0,0,0,2,8,2185,518,1977,0,98072,47.477963,-122.292363,2954,9405,38,38,0,255.96,6,1,1.6,Good,Fair,Large
6320852488,20150503T000000,151757,3,2.5,534,73277,1.0,0,0,3,10,362,172,1984,0,98052,47.465472,-122.012362,461,84857,31,31,0,284.19,5,1,1.2,Good,Average,Small
8488435954,20150405T000000,213414,3,2.0,1177,51595,1.0,0,0,5,9,973,204,1919,0,98023,47.210844,-122.290458,1233,45858,96,96,0,181.32,5,1,1.5,Good,Excellent,Medium
4837314456,20150416T000000,421651,3,4.0,1433,12361,1.0,0,0,3,11,1180,253,1970,0,98039,47.311908,-122.230466,1378,9958,45,45,0,294.24,7,1,0.75,Luxury,Average,Medium
4504578226,20140608T000000,283830,4,2.25,1198,75301,1.5,0,0,3,9,799,399,1951,0,98102,47.7508,-122.158849,1420,72585,64,64,0,236.92,6,1,1.78,Good,Average,Medium
5417971527,20140702T000000,354974,3,2.25,1355,34032,1.0,0,0,3,8,958,397,1954,0,98065,47.612793,-121.891082,1531,34865,61,61,0,261.97,5,1,1.33,Good,Average,Medium
7629887624,20150428T000000,230058,5,1.5,1095,59757,2.0,0,0,4,11,669,426,1936,0,98168,47.365691,-122.255009,1276,50937,79,79,0,210.1,6,1,3.33,Luxury,Good,Medium
5143918976,20141208T000000,959093,3,2.5,3009,28408,2.0,0,0,5,8,1957,1052,1946,0,98188,47.583013,-121.497903,3370,32767,69,69,0,318.74,5,1,1.2,Good,Excellent,Large
563776889,20140910T000000,518221,1,2.25,3226,12699,1.5,0,0,3,7,2670,556,1976,0,98034,47.356887,-122.173497,2660,13006,39,39,0,160.64,3,1,0.44,Average,Average,Large
9735760353,20150305T000000,175393,2,2.25,652,89444,1.0,0,2,4,11,407,245,1909,0,98136,47.248801,-121.523343,558,91755,106,106,0,269.01,4,1,0.89,Luxury,Good,Small
143550714,20141018T000000,358468,3,2.5,2482,8015,2.0,0,0,3,3,1644,838,1982,0,98144,47.759388,-121.91553,1911,6475,33,33,0,144.43,5,1,1.2,Low,Average,Large
2382551285,20150515T000000,325372,4,2.5,1890,7371,1.0,0,0,3,8,1471,419,1917,0,98168,47.166592,-121.868381,1760,8514,98,98,0,172.15,6,1,1.6,Good,Average,Medium
9986479985,20140727T000000,290569,5,1.5,1130,60056,1.0,0,0,3,10,916,214,1974,0,98059,47.439766,-121.603412,963,66419,41,41,0,257.14,6,1,3.33,Good,Average,Medium
3964397382,20141216T000000,275814,3,2.75,842,18091,2.5,0,0,3,8,593,249,1997,0,98122,47.523383,-121.919604,892,19684,18,18,0,327.57,5,1,1.09,Good,Average,Small
9819487706,20141021T000000,723041,5,2.25,3472,9016,1.0,0,0,4,7,2180,1292,1959,0,98178,47.352601,-121.838802,2963,11217,56,56,0,208.25,7,1,2.22,Average,Good,Large
9606991884,20150304T000000,551973,5,2.75,2842,78122,1.0,0,0,3,10,1739,1103,1912,0,98065,47.697796,-122.44341,2569,92325,103,103,0,194.22,7,1,1.82,Good,Average,Large
7266304963,20140724T000000,190526,2,1.0,1011,20936,1.0,0,0,4,7,948,63,1906,0,98198,47.418225,-121.613884,1284,25687,109,109,0,188.45,3,1,2.0,Average,Good,Medium
1118797311,20150118T000000,582651,5,2.5,3495,24870,2.5,0,0,3,5,2355,1140,2009,0,98168,47.196218,-122.469726,3728,25149,6,6,0,166.71,7,1,2.0,Average,Average,Large
232342403,20140705T000000,303802,5,2.0,1259,58354,2.0,0,0,3,10,1039,220,1992,2012,98107,47.16874,-121.545373,1400,53671,23,3,1,241.3,7,1,2.5,Good,Average,Medium
8391200723,20141119T000000,383820,3,1.0,2050,43936,2.0,0,0,3,8,1440,610,1907,0,98070,47.770739,-122.394673,2468,47415,108,108,0,187.23,4,1,3.0,Good,Average,Large
5416270047,20140611T000000,119381,4,2.5,393,52081,1.0,0,0,3,10,225,168,1941,0,98034,47.759508,-122.376271,440,56014,74,74,0,303.77,6,1,1.6,Good,Average,Small
651855341,20140719T000000,855146,2,1.5,2491,28771,1.0,0,0,5,9,2320,171,1973,0,98007,47.565042,-121.95844,1887,31636,42,42,0,343.29,3,1,1.33,Good,Excellent,Large
5695592307,20141202T000000,428600,3,2.0,2100,59040,2.0,0,0,3,7,1844,256,1930,0,98092,47.454851,-122.164661,2063,59195,85,85,0,204.1,5,1,1.5,Average,Average,Large
8065946190,20150515T000000,649315,5,3.0,2600,19603,2.0,0,0,3,10,1819,781,1929,0,98042,47.764524,-121.41549,2971,21917,86,86,0,249.74,8,1,1.67,Good,Average,Large
7169050020,20141213T000000,316545,3,4.5,1213,19971,1.0,0,0,3,9,695,518,1951,0,98068,47.743718,-121.49494,1248,21754,64,64,0,260.96,7,1,0.67,Good,Average,Medium
